dávka,produkt,počet,uložení,vozík,adresa,vlna,
17867314,203A328,2,Paleta,1208928,VDDDD03355,1466800,5806
17867314,2050600818,1,Paleta,1208928,VDDDD06313,1466800,5806
17867314,2201043052,2,Policový regál,1208928,VBBBB04066,1466800,5806
17867314,207259846,1,Paleta,1208928,VAAAA00004,1466800,5806
17867314,35120347,1,Paleta,1208928,VCCCC02012,1466800,5806
17867272,133103356-MQ233SK,1,Paleta,,VDDDD06179,1466800,13111
17867272,2050110248,1,Paleta,,VDDDD04355,1466800,13111
17867310,48332003068,2,Policový regál,1208928,VBBBB03061,1466800,16754
17867310,2100808777,1,Policový regál,1208928,G001501013,1466800,16754
17867423,2050600819,1,Paleta,1208936,VDDDD05214,1466800,22239
17867423,22300062,1,Paleta,1208936,VDDDD07356,1466800,22239
17867089,1319982-MD506SK,1,Policový regál,1208897,G002302027,1466800,22685
17867089,18550004993,1,Policový regál,1208897,G000401027,1466800,22685
17867089,1930508014,1,Policový regál,1208897,G001603021,1466800,22685
17867089,2008109260,1,Policový regál,1208897,G001203017,1466800,22685
17867089,20083082,1,Policový regál,1208897,G000700009,1466800,22685
17867089,20083128,1,Komůrkový regál,1208897,G000002061,1466800,22685
17867089,20350103,1,Paleta,1208897,VDDDD02352,1466800,22685
17867408,132011-Z124-09SK,1,Paleta,1208935,VEEEE01035,1466800,39924
17867410,200701780194,1,Paleta,1208935,VEEEE00025,1466800,5806
17867307,20350231,1,Paleta,1208928,VDDDD08357,1466800,14376
17867307,4833200396,1,Paleta,1208928,VDDDD10353,1466800,14376
17867307,23100000413,1,Policový regál,1208928,G002502009,1466800,14376
17867307,296010319827,1,Komůrkový regál,1208928,G000208088,1466800,14376
17867307,343132241,1,Paleta,1208928,VCCCC03017,1466800,14376
17867307,4833200044,1,Policový regál,1208928,G000603015,1466800,14376
17867307,4833200304,2,Policový regál,1208928,G003302010,1466800,14376
17867307,4833200438,1,Policový regál,1208928,G003801014,1466800,14376
17867312,35120347,3,Paleta,1208928,VCCCC02012,1466800,7178
17867312,35120413,4,Policový regál,1208928,G002802027,1466800,7178
17867312,35120415,3,Komůrkový regál,1208928,G003607180,1466800,7178
17867312,202121005,15,Paleta,1208928,VEEEE03035,1466800,7178
17867312,35120414,4,Policový regál,1208928,G002702024,1466800,7178
17867032,809-79G-05380,1,Paleta,1208910,VDDDD06305,1466800,23155
17867318,2191060721,1,Policový regál,1208901,G002101015,1466800,2949
17867318,2171883314,1,Paleta,1208901,VEEEE00001,1466800,2949
17867317,35423366,1,Policový regál,1208928,G000503025,1466800,4096
17867316,541403602,14,Paleta,1208880,VAAAA00056,1466800,8485
17867316,95895769,1,Komůrkový regál,1208880,G000307234,1466800,8485
17867315,95SGP58598,3,Policový regál,1208901,G002201002,1466800,26260
17867315,95SGP58446,1,Policový regál,1208901,G001003024,1466800,26260
17867315,95BR670,1,Policový regál,1208901,G000500017,1466800,26260
17867315,526073180126,1,Policový regál,1208901,G000403005,1466800,26260
17867315,5027165017,2,Policový regál,1208901,G001603028,1466800,26260
17867315,5027120833,2,Policový regál,1208901,G000500027,1466800,26260
17867315,502710077,2,Komůrkový regál,1208901,G000301215,1466800,26260
17867315,50271000,10,Policový regál,1208901,G002200011,1466800,26260
17867315,29602317,1,Komůrkový regál,1208901,G000104129,1466800,26260
17867315,2191062305,1,Policový regál,1208901,G000602017,1466800,26260
17867315,209053712,1,Komůrkový regál,1208901,G000101103,1466800,26260
17867315,20904823450,1,Policový regál,1208901,G002401009,1466800,26260
17867315,2055159658494,1,Policový regál,1208901,G002304003,1466800,26260
17867315,20081099984,1,Policový regál,1208901,G002802008,1466800,26260
17867315,185500002,1,Policový regál,1208901,G000403016,1466800,26260
17867315,KCP426SS6-4,3,Paleta,1208901,VDDDD06294,1466800,26260
17867315,98975200341,1,Komůrkový regál,1208901,G003609078,1466800,26260
17867315,95HWW301,1,Paleta,1208901,NENALEZ050,1466800,26260
17867315,95895250923,1,Policový regál,1208901,G002700030,1466800,26260
17867315,92113100011,1,Paleta,1208901,VDDDD06176,1466800,26260
17867315,29602361,1,Paleta,1208901,VCCCC01015,1466800,26260
17867315,207259846,3,Paleta,1208901,VAAAA00004,1466800,26260
17867315,2072597252,1,Paleta,1208901,VDDDD02355,1466800,26260
17867315,203223229,1,Paleta,1208901,VDDDD06355,1466800,26260
17867315,20104344,2,Policový regál,1208901,VBBBB02056,1466800,26260
17867171,95SK5812,2,Paleta,1208918,VDDDD07222,1466800,40200
17867171,95SK580,2,Paleta,1208918,VDDDD06219,1466800,40200
17867321,4833200903,1,Komůrkový regál,1208929,G000005011,1466800,4471
17867321,4833200904,1,Policový regál,1208929,G003003023,1466800,4471
17867321,V70491,1,Policový regál,1208929,G000602020,1466800,4471
17867321,4833200902,1,Policový regál,1208929,G000802020,1466800,4471
17867321,4833200901,1,Policový regál,1208929,G001503029,1466800,4471
17867321,29493364,1,Policový regál,1208929,G002003020,1466800,4471
17867321,29493225,1,Policový regál,1208929,G002601023,1466800,4471
17867321,20904823450,1,Policový regál,1208929,G002401009,1466800,4471
17867321,20454187,1,Paleta,1208929,VDDDD04333,1466800,4471
17867167,2191060343,1,Komůrkový regál,1208918,G000309085,1466800,40278
17867324,205A0070,1,Policový regál,1208929,G000701003,1466800,42579
17867324,205A0071,1,Policový regál,1208929,G002803003,1466800,42579
17867324,205A0072,1,Paleta,1208929,VCCCC02017,1466800,42579
17867324,205A0073,1,Policový regál,1208929,VBBBB04059,1466800,42579
17867324,205A0074,1,Paleta,1208929,VDDDD08348,1466800,42579
17867324,95SG108274,3,Paleta,1208929,VDDDD05217,1466800,42579
17867324,95SG108276,3,Paleta,1208929,VDDDD07225,1466800,42579
17867324,95SGN10232,2,Policový regál,1208929,G001002015,1466800,42579
17867117,30860112,1,Policový regál,1208890,G001302013,1466800,44117
17867318,1129953571,1,Policový regál,1208901,VBBBB00074,1466800,2949
17867318,20420098810,2,Policový regál,1208901,VBBBB01057,1466800,2949
17867318,20440038,2,Paleta,1208901,VDDDD05218,1466800,2949
17867318,205011015,5,Paleta,1208901,AKCE000001,1466800,2949
17867318,2055180454,2,Paleta,1208901,AKCE000001,1466800,2949
17867318,205A00000102370,1,Paleta,1208901,VDDDD06337,1466800,2949
17867318,205A000001506,2,Paleta,1208901,VDDDD06291,1466800,2949
17867318,2100808963,1,Policový regál,1208901,G000702018,1466800,2949
17867318,2100808964,1,Policový regál,1208901,G002103021,1466800,2949
17867318,2100808966,1,Komůrkový regál,1208901,G000306233,1466800,2949
17867318,2100808967,1,Policový regál,1208901,G000401026,1466800,2949
17867318,2171883314,4,Paleta,1208901,VEEEE00001,1466800,2949
17867318,29493221,1,Policový regál,1208901,G002202011,1466800,2949
17867318,34313151,1,Policový regál,1208901,G001102005,1466800,2949
17867318,34313250,3,Paleta,1208901,VCCCC02026,1466800,2949
17867318,34313251,3,Paleta,1208901,VCCCC01034,1466800,2949
17867318,34313253,1,Policový regál,1208901,G001502007,1466800,2949
17867318,34313254,1,Paleta,1208901,VDDDD07002,1466800,2949
17867318,34313255,1,Policový regál,1208901,G002403012,1466800,2949
17867318,34313285,2,Policový regál,1208901,G000902001,1466800,2949
17867318,35120110,2,Policový regál,1208901,G001301006,1466800,2949
17867318,35120226,2,Policový regál,1208901,G003302030,1466800,2949
17867318,35120228,1,Komůrkový regál,1208901,G000309173,1466800,2949
17867318,35120230,1,Policový regál,1208901,G002102011,1466800,2949
17867318,35120234,2,Paleta,1208901,VAAAA00006,1466800,2949
17867318,35120549,1,Policový regál,1208901,G001302028,1466800,2949
17867318,95ALPS926,4,Komůrkový regál,1208901,G000103237,1466800,2949
17867322,220105066323A,1,Policový regál,1208929,G001400019,1466800,9659
17867322,229036,1,Policový regál,1208929,G003001014,1466800,9659
17867322,231000003665,1,Policový regál,1208929,G002600010,1466800,9659
17867322,29601032026993,6,Komůrkový regál,1208929,G003607220,1466800,9659
17867322,2960103209557,1,Komůrkový regál,1208929,G000102013,1466800,9659
17867322,2960103211198,1,Komůrkový regál,1208929,G000311016,1466800,9659
17867322,2960305079,1,Policový regál,1208929,G002501026,1466800,9659
17867322,31701100,1,Paleta,1208929,VEEEE01007,1466800,9659
17867322,31701101,1,Paleta,1208929,VEEEE02007,1466800,9659
17867322,31701102,1,Paleta,1208929,VEEEE02011,1466800,9659
17867322,31701103,1,Paleta,1208929,VEEEE02001,1466800,9659
17867322,922041061,1,Komůrkový regál,1208929,G000205076,1466800,9659
17867325,31701607,2,Policový regál,1208902,G001103020,1466800,18622
17867325,31701608,2,Policový regál,1208902,G001901005,1466800,18622
17867325,31701609,2,Policový regál,1208902,G001400009,1466800,18622
17867323,EC13T09J340,1,Policový regál,1208929,G000802031,1466800,48156
17867323,EC13T09J440,1,Policový regál,1208929,G000601024,1466800,48156
17867323,202511023,1,Policový regál,1208929,G003201021,1466800,48156
17867323,EC13T09J140,1,Policový regál,1208929,G000702024,1466800,48156
17867323,EC13T09J240,1,Policový regál,1208929,G000801021,1466800,48156
17866897,201064057,1,Policový regál,,G002900008,1466800,3350
17866897,2017130002753,1,Paleta,,VDDDD07183,1466800,3350
17866938,2100808881,60,Policový regál,,G003400023,1466800,7993
17866938,2100808881,8,Policový regál,,G000902016,1466800,7993
17866938,219986099840,1,Policový regál,,G000701017,1466800,7993
17866938,219986099969,1,Policový regál,,G000503030,1466800,7993
17866938,4833200024,1,Komůrkový regál,,G000307060,1466800,7993
17866938,4833200029,1,Policový regál,,G000402003,1466800,7993
17866938,502710041,23,Policový regál,,G001202026,1466800,7993
17866938,502710773,2,Policový regál,,G001202006,1466800,7993
17867327,1319987-MMX62SK,3,Paleta,1208929,VEEEE03006,1466800,19379
17867326,216822369,2,Paleta,1208929,VCCCC00014,1466800,19379
17867374,5172250745,1,Paleta,1208933,VDDDD06362,1466800,22239
17867372,95XIA3302,2,Paleta,1208932,VDDDD07307,1466800,49123
17867372,95XIA471,3,Paleta,1208932,VDDDD06170,1466800,49123
17867372,95XIA472,2,Paleta,1208932,VDDDD05321,1466800,49123
17867372,95XIA485,1,Paleta,1208932,VDDDD08235,1466800,49123
17866866,20171300027404,1,Paleta,1208878,VDDDD07174,1466800,3769
17866866,210900142,3,Policový regál,1208878,G001002001,1466800,3769
17866866,D-N-451-BBYE,1,Policový regál,1208878,G002204014,1466800,3769
17866866,D-N-570-ABHJ,1,Policový regál,1208878,G003000029,1466800,3769
17867328,2050024104,1,Paleta,1208877,VDDDD04183,1466800,37780
17867328,2100824530,1,Policový regál,1208877,G003201026,1466800,37780
17867328,48332003025,1,Policový regál,1208877,G003202008,1466800,37780
17867328,48332050061,10,Paleta,1208877,VAAAA00059,1466800,37780
17867328,50271002,1,Policový regál,1208877,G000400024,1466800,37780
17867328,51202581,1,Policový regál,1208877,G001100026,1466800,37780
17867330,1129953571,1,Policový regál,1208929,VBBBB00074,1466800,10700
17867330,204200981520,2,Policový regál,1208929,G000901014,1466800,10700
17866945,34313282,1,Paleta,1208904,VCCCC02015,1466800,38820
17866945,34313283,1,Paleta,1208904,VCCCC01008,1466800,38820
17866945,4833200039,1,Policový regál,1208904,G001302030,1466800,38820
17866945,4833200043,1,Policový regál,1208904,G001902026,1466800,38820
17866957,2090482272,2,Policový regál,1208905,G000403024,1466800,7062
17866957,2170949104,6,Policový regál,1208905,G002800027,1466800,7062
17867332,20106025,1,Komůrkový regál,1208893,G000108075,1466800,13089
17867332,207236118,1,Policový regál,1208893,G001901024,1466800,13089
17867332,210080597,5,Policový regál,1208893,G000504030,1466800,13089
17867332,2960790,1,Komůrkový regál,1208893,G000204237,1466800,13089
17867332,31701886,2,Komůrkový regál,1208893,G000207171,1466800,13089
17867332,50271004912,1,Paleta,1208893,VCCCC01021,1466800,13089
17867332,51721109133,2,Policový regál,1208893,G002902009,1466800,13089
17867332,95895847706,5,Policový regál,1208893,G000502013,1466800,13089
17867332,D-N-3520-P3-514,1,Policový regál,1208893,VBBBB04023,1466800,13089
17867332,EC13T27154012,1,Policový regál,1208893,G003201003,1466800,13089
17867332,EC13T27914012,1,Policový regál,1208893,G002801022,1466800,13089
17867089,20070177977,1,Policový regál,1208897,VBBBB02064,1466800,22685
17867334,31701390,6,Paleta,1208930,VCCCC01020,1466800,8782
17866924,9589400867,1,Komůrkový regál,1208879,G000306025,1466800,13316
17867331,133021-MGN03SK,1,Policový regál,1208929,G002902015,1466800,23198
17867331,9589532129,1,Policový regál,1208929,G000502020,1466800,23198
17867331,958953218113,4,Komůrkový regál,1208929,G000000100,1466800,23198
17867331,95SGO57,1,Komůrkový regál,1208929,G000000101,1466800,23198
17867335,50261001292,1,Policový regál,1208889,G001202027,1466800,17371
17867335,5027121244,1,Komůrkový regál,1208889,G000002140,1466800,17371
17867335,51721660339,1,Policový regál,1208889,G001400002,1466800,17371
17867335,5172166137,1,Policový regál,1208889,G003401010,1466800,17371
17867335,EC13T11E140,1,Policový regál,1208889,G002901023,1466800,17371
17867335,JL812A,3,Policový regál,1208889,VBBBB00024,1466800,17371
17867337,2134058,20,Policový regál,1208930,G001602012,1466800,22239
