Product,Unit,PackageType,ContentQty,X,Y,Z,Weight
687158,Car,BA,10,11.2,14.6,23.6,0.79
687158,Unit,BA,1,10.2,2.3,12.9,0.112
687159,Unit,BA,1,10.2,2.3,12.8,0.04
687159,Car,BA,10,12.6,15.6,23.5,0.496
687160,Car,BA,10,11.3,14.8,23.7,0.496
687160,Unit,BA,1,10.2,2.3,13.6,0.038
687172,Unit,BA,1,23.3,31.9,31,5.326
687175,Unit,BA,1,9.1,5.1,17.7,0.172
687184,Unit,BA,1,12.2,10.1,12.2,0.402
687187,Unit,BA,1,16,10.3,23.1,0.964
687188,Unit,BA,1,17.2,4.7,13.3,0.072
687195,Unit,BA,1,13.5,16,23.1,1.208
687197,Unit,BA,1,17.9,5.4,37.7,1.138
687197,Car,BA,8,40.2,20.9,43.8,9.632
687198,Unit,BA,1,23.2,5.9,30.1,0.996
687200,Unit,BA,1,19.8,5.2,48.5,1.046
687200,Car,BA,7,36.9,22,51.9,7.86
687202,Unit,BA,1,23,3,23,0.16
687205,Unit,BA,1,19.6,8.6,22.7,0.572
687210,Unit,BA,1,28.9,8.6,53,3.212
687210,Car,BA,3,27,31.6,55.1,10.25
687219,Car,BA,10,35,23.4,60,13.994
687219,Unit,BA,1,19.3,6.3,28.1,1.236
687223,Unit,BA,1,16,7.6,13.3,0.168
687229,Unit,BA,1,7.4,3,17.7,0.074
687280,Car,BA,10,28.4,17,38.9,4.948
687280,Unit,BA,1,13.3,7.5,21.1,0.444
687282,Car,BA,10,28.4,16.7,38.8,4.972
687282,Unit,BA,1,13.3,7.5,13.8,0.454
687284,Unit,BA,1,13.5,7.5,14.1,0.452
687284,Car,BA,10,28.3,16.8,38.8,5.016
687286,Unit,BA,1,14,7.5,13.5,0.43
687286,Car,BA,10,38.8,17,28.2,4.8
687288,Car,BA,4,31.1,16.6,15.9,0.62
687288,Unit,BA,1,13.8,7.6,13.4,0.118
687289,Unit,BA,1,13.6,7.5,14.8,0.12
687302,Unit,BA,1,27.8,1.4,18.9,0.086
687318,Unit,BA,1,18,1.4,10,0.044
687319,Unit,BA,1,18,1.5,10,0.046
687323,Unit,BA,1,18,1.4,10,0.044
687333,Unit,BA,1,18.7,1.4,10.1,0.042
687336,Unit,BA,1,6.5,2.3,19.4,0.026
687350,Unit,BA,1,18,1.4,10,0.046
687374,Unit,BA,1,13.1,2.2,21.4,0.064
688687,Unit,BA,1,5.9,1.2,7.5,0.01
690027,Unit,BA,1,32.7,7.7,49.6,2.582
690029,Unit,BA,1,32.6,7.9,49.6,2.578
690030,Unit,BA,1,18,1.5,10,0.048
690031,Unit,BA,1,32.4,7.7,49.7,2.556
690032,Unit,BA,1,32.7,7.8,49.7,2.586
690053,Unit,BA,1,12.9,1.4,17.5,0.056
690054,Unit,KO,1,67.7,47.1,22,8.386
690056,Unit,BA,1,6.4,34.7,6.5,0.554
690057,Unit,BA,1,8,17.8,7.9,0.214
690059,Unit,BA,1,14.7,5.8,18.4,0.212
690063,Unit,BA,1,58.2,7.6,44.9,6.498
690064,Unit,BA,1,30.6,17.6,41.1,3.888
690065,Unit,BA,1,8.8,2.3,14.2,0.036
690069,Unit,BA,1,18.5,1.2,9.9,0.038
690070,Unit,BA,1,18.8,1.4,10,0.044
690108,Unit,BA,1,16.4,3.2,47.3,0.638
690108,Car,BA,10,16.6,48.8,34.4,6.724
690122,Car,BA,16,35.8,26.7,50.1,12.212
690122,Unit,BA,1,15.4,5.8,22.6,0.698
690123,Unit,BA,1,8.1,6.3,20.4,0.372
690123,Car,BA,20,36.6,22,46.4,8.304
690124,Unit,BA,1,20.1,9.8,26.3,1.706
690124,Car,BA,10,56.4,24.9,54.1,18.558
690125,Unit,BA,1,20.3,9.7,26.4,1.734
690125,Car,BA,10,56.7,24.8,56,18.814
690126,Unit,BA,1,20.4,9.8,26.1,2.07
690126,Car,BA,8,44.1,24.7,56.5,17.73
690127,Car,BA,8,44.2,24.3,56.7,17.966
690127,Unit,BA,1,20.4,9.8,26.7,2.1
690138,Unit,BA,1,12.9,1.4,17.5,0.058
690140,Unit,BA,1,8.8,1.5,12.2,0.01
690142,Unit,BA,1,10.6,3.8,15.6,0.172
690143,Unit,BA,1,29.2,12.6,40.6,2.49
690144,Unit,BA,1,19.3,10.4,44.8,2.368
690145,Unit,BA,1,20.7,11.1,44.5,3.118
690146,Unit,BA,1,13.3,4.4,13.3,0.488
690147,Unit,BA,1,25.6,7.3,27.9,1.998
690148,Unit,BA,1,32.6,6.3,40.5,3.544
690149,Unit,BA,1,17.3,4.8,54.2,3.806
690151,Unit,BA,1,72,8.5,21.7,5.27
690155,Unit,BA,1,7,2,15.1,0.06
690158,Unit,BA,1,18.4,4.4,12.5,0.464
690159,Unit,BA,1,22.4,2.9,12.5,0.268
690175,Unit,BA,1,25.3,5.1,10.7,0.41
690176,Unit,BA,1,35.7,5.1,11.9,0.53
690177,Unit,BA,1,25.7,3.3,16.6,0.338
690178,Unit,BA,1,25.3,5.1,10.7,0.406
690182,Unit,BA,1,5.8,1,7.2,0.01
690183,Unit,BA,1,6.9,1.3,7.4,0.008
690195,Unit,BA,1,11.5,5.2,20.5,0.576
690196,Unit,BA,1,10.9,3.2,15.5,0.15
690210,Unit,BA,1,13.6,1.7,17.2,0.08
690211,Unit,BA,1,13.6,1.5,17.2,0.072
690213,Unit,BA,1,11.4,5.2,20.6,0.576
690214,Unit,BA,1,11.4,5.3,20.4,0.578
690218,Car,BA,6,21.7,9.8,35.4,2.186
690218,Unit,BA,1,19.8,6.8,8.5,0.338
690276,Unit,BA,1,13.5,1.7,20.1,0.256
690277,Unit,BA,1,13.4,1.7,20.1,0.254
690278,Unit,BA,1,19.8,3.5,19.8,0.514
690283,Unit,BA,1,7.5,3.2,21.2,0.176
690284,Unit,BA,1,6.3,3.2,20.1,0.134
690285,Unit,BA,1,6.4,3.3,20.1,0.14
690286,Unit,KO,1,83.8,18.7,50.9,12.57
690287,Unit,BA,1,6.4,3.2,20.1,0.136
690291,Unit,BA,1,8.9,6.6,18.1,0.584
690297,Unit,BA,1,9.4,6.8,18.8,0.572
690297,Car,BA,20,50.2,23.1,30.3,12.566
690306,Unit,BA,1,9.1,4.1,16.2,0.196
690314,Unit,BA,1,14.5,15.1,18.7,0.536
690317,Unit,BA,1,4.4,8.6,8.5,0.126
690317,Car,BA,10,22.3,14.4,27.5,1.594
690318,Car,BA,10,22.5,14.5,29.1,1.596
690318,Unit,BA,1,8.4,4.6,10.8,0.126
690319,Unit,BA,1,8.4,4.5,10.7,0.128
690319,Car,BA,10,22.3,14.4,27.5,1.586
690328,Unit,KO,1,65.6,63.7,23.9,11.582
690337,Unit,KO,1,20.3,51.7,59.3,7.618
690339,Unit,BA,1,59.5,51.6,19.6,7.348
690344,Car,BA,10,19.3,19.9,34.3,4.094
690344,Unit,BA,1,9.1,6.5,18.2,0.382
690345,Car,BA,10,19.3,19.9,36.1,4.038
690345,Unit,BA,1,9.2,6.5,18.2,0.376
690377,Unit,BA,1,31.3,10.5,43.1,3.704
690378,Unit,BA,1,10.7,31.1,42.8,3.65
690384,Unit,BA,1,31.4,10.4,43.1,3.626
690386,Unit,BA,1,10.5,31.9,42.9,3.684
690387,Unit,BA,1,31.5,10.4,43.1,3.66
690390,Unit,BA,1,10.2,35.7,49.7,5.834
690398,Unit,BA,1,6.8,29.1,48.7,2.728
690419,Unit,BA,1,7.8,26.6,43,2.356
690436,Car,BA,5,26.6,33.1,56,15.248
690436,Unit,BA,1,22.7,10.5,30,2.89
690437,Unit,BA,1,22.6,10.5,30.1,2.902
690437,Car,BA,5,26.4,33,54.9,15.31
690449,Unit,BA,1,10.8,37.3,46.9,4.792
690464,Unit,BA,1,7.3,31.3,50.8,2.576
690472,Unit,BA,1,29.1,6.6,46.4,2.27
690487,Car,BA,20,34.3,18.9,16.5,5.912
690487,Unit,BA,1,16.9,3.1,8.2,0.282
690495,Unit,BA,1,22.9,3.7,22.9,0.684
690495,Car,BA,14,27.3,27.3,54.2,10.12
690496,Unit,BA,1,21.9,7.7,21.7,0.896
690498,Unit,BA,1,77,15,34.1,6.52
690501,Car,BA,30,38.8,23.6,31.4,9.13
690501,Unit,BA,1,6.8,3.8,29.2,0.284
690502,Unit,BA,1,6.9,3.8,29.2,0.28
690503,Unit,BA,1,6.8,3.9,29,0.28
690504,Unit,BA,1,12.9,8,12.1,0.398
690505,Car,BA,20,27.2,27.6,43.2,8.87
690505,Unit,BA,1,12.9,8.1,12.1,0.408
690826,Unit,BA,1,9.2,3.8,18.3,0.058
690827,Unit,BA,1,6.5,4,17.8,0.08
690828,Unit,BA,1,12.8,2,11.1,0.034
690829,Unit,BA,1,16.3,2.2,25.7,0.038
690830,Unit,BA,1,3.4,2.3,6.8,0.026
690831,Unit,BA,1,6.8,1.2,6.9,0.01
690840,Unit,KO,1,81,24,62,13.95
690843,Unit,BA,1,28.5,12.8,38.1,2.45
690844,Unit,BA,1,24.7,12.7,32.3,1.81
690845,Unit,BA,1,20,12.7,22.5,1.022
690867,Unit,BA,1,27.9,6.7,43.1,2.328
690868,Unit,BA,1,7.3,27.5,43.2,2.346
690870,Unit,BA,1,7.7,27.3,45.1,2.456
690871,Unit,BA,1,28,7.4,45.5,2.466
690894,Unit,BA,1,29.1,6.8,29.7,1.11
690895,Unit,BA,1,20.4,10.4,22.1,0.666
690896,Car,BA,12,35.7,44.1,45,6.178
690896,Unit,BA,1,14.2,16.7,21.2,0.416
690899,Car,BA,20,28.7,19.9,19.8,6.616
690899,Unit,BA,1,17.6,2.8,9.1,0.316
690903,Unit,BA,1,8.5,28.5,47.9,2.314
690905,Unit,BA,1,9.5,28.6,47.9,2.302
690906,Unit,BA,1,28.5,7.2,47.9,2.35
690910,Unit,BA,1,31.4,7.2,51.5,2.7
690911,Unit,BA,1,14.7,8.8,23.6,0.95
690914,Car,BA,10,21.2,21.9,35.3,4.732
690914,Unit,BA,1,9,6.1,18.1,0.424
690916,Car,BA,10,21.1,21.8,35.4,4.774
690916,Unit,BA,1,9,6.2,18.1,0.426
690917,Car,BA,10,20.6,21,35.1,4.502
690917,Unit,BA,1,8.9,6.1,17.6,0.4
690918,Car,BA,10,20.8,21.5,35.4,4.448
690918,Unit,BA,1,8.9,6.1,17.5,0.398
690919,Unit,BA,1,9,6.2,17.6,0.404
690919,Car,BA,10,20.7,21,35.3,4.514
690920,Unit,BA,1,9,6.1,18.2,0.48
690920,Car,BA,10,20.7,22.4,35.4,5.328
690921,Unit,BA,1,9,6.1,18.1,0.482
690922,Car,BA,10,20.9,22.5,35.4,5.294
690922,Unit,BA,1,9,6.1,18.2,0.482
690941,Unit,BA,1,18.5,4.8,27.9,0.972
690941,Car,BA,10,30.1,22.7,49.8,10.566
690952,Unit,BA,1,7.8,34.6,39.6,2.284
690954,Unit,BA,1,34.6,8,39.5,2.276
690955,Unit,BA,1,34.6,7.7,39.5,2.27
690957,Unit,BA,1,7.7,34.7,39.6,2.308
690958,Unit,BA,1,34.5,7.8,39.3,2.282
690961,Unit,BA,1,7.6,34.6,39.6,2.29
690962,Unit,BA,1,7.5,32.5,49.8,2.552
690963,Unit,BA,1,8.2,32.5,49.5,2.566
690964,Unit,BA,1,7.7,32.5,49.4,2.564
690965,Unit,BA,1,7.7,32.5,49.5,2.564
690966,Unit,BA,1,7.9,34.6,37.6,2.084
690968,Unit,BA,1,33.1,7.8,51.1,2.802
690970,Unit,BA,1,7.8,32.8,51,2.776
690971,Unit,BA,1,7.5,32.8,51.3,2.796
690974,Unit,KO,1,63.9,41.4,47,18.16
690976,Unit,KO,1,67,49,56,26.3
690996,Car,BA,5,10.6,10.1,13.4,0.28
690996,Unit,BA,1,9.3,2.2,15,0.05
690997,Car,BA,5,10.1,7.7,13.9,0.224
690997,Unit,BA,1,9.3,1.7,14.4,0.04
690998,Unit,BA,1,9.4,3,13.8,0.038
690998,Car,BA,5,9.9,7.5,13.2,0.222
690999,Unit,BA,1,9.3,2.6,14.3,0.04
690999,Car,BA,5,10.1,7.6,13.5,0.224
691000,Unit,BA,1,9,4.1,18,0.12
691000,Car,BA,5,13,9.5,20.2,0.654
691001,Unit,BA,1,9.4,1.7,14.7,0.052
691001,Car,BA,5,8.7,10.2,13.1,0.29
691002,Car,BA,5,8.9,13.2,10.4,0.29
691002,Unit,BA,1,9.3,2.1,15.1,0.05
691003,Unit,BA,1,9.4,2.6,14.1,0.052
691003,Car,BA,5,9.9,12.8,8.7,0.29
691004,Car,BA,20,24.7,14,43.2,3.404
691004,Unit,BA,1,10.8,4.2,12,0.158
691007,Unit,KO,1,93.5,15,52,12.96
691009,Unit,KO,1,83,14,45,9.6
691010,Unit,BA,1,16,2.6,18.1,0.152
691011,Car,BA,20,8.1,16.5,30.9,1.414
691011,Unit,BA,1,7,1.5,15.3,0.066
691014,Unit,BA,1,29.7,6.3,30.3,1.616
691015,Unit,BA,1,18,16.7,23.2,0.382
691022,Unit,BA,1,19.6,26.7,24.3,2.686
691022,Car,BA,4,46.5,27.8,49.6,11.346
691029,Unit,BA,1,8.8,0.9,17.6,0.018
691033,Unit,BA,1,13.6,1.6,17.3,0.08
691047,Unit,BA,1,14.8,2.2,11.4,0.09
691047,Car,BA,10,22.5,16.6,12.4,0.984
691048,Car,BA,10,22.2,16.4,12.3,1.004
691048,Unit,BA,1,14.7,2.2,11.4,0.088
691053,Unit,BA,1,14.7,2.2,11.4,0.088
691055,Unit,BA,1,14.8,2.2,11.4,0.088
691055,Car,BA,10,22.7,16.6,12.6,0.986
691058,Unit,BA,1,15.2,1,10.2,0.02
691058,Car,BA,5,11.9,5.5,16.8,0.138
691059,Car,BA,5,11.9,5.2,16.9,0.136
691059,Unit,BA,1,15.2,0.9,10.2,0.02
691061,Unit,BA,1,15.2,0.9,10.2,0.018
691061,Car,BA,5,11.7,5.4,16.8,0.134
691062,Car,BA,5,13.3,5.3,16.8,0.128
691062,Unit,BA,1,10.1,1,15.3,0.016
691063,Car,BA,5,11.8,5.4,16.8,0.132
691063,Unit,BA,1,10.3,1.4,15.2,0.018
691067,Unit,BA,1,16.2,1.5,13.4,0.136
691074,Unit,BA,1,15.6,1.3,9.1,0.098
691079,Unit,BA,1,15.6,1.4,9.2,0.098
691086,Unit,BA,1,6.1,8.8,18.1,0.418
691086,Car,BA,20,46.4,23.1,24.6,9.586
691087,Unit,BA,1,8.7,5.1,18,0.418
691087,Car,BA,20,24.9,22.7,47.1,9.42
691088,Car,BA,20,46.6,22.5,24.1,9.598
691088,Unit,BA,1,8.5,5,17.8,0.418
691089,Unit,BA,1,8.5,5,17.8,0.418
691089,Car,BA,20,24.6,22.9,46.6,9.62
691090,Unit,BA,1,8.4,5.1,17.8,0.414
691090,Car,BA,20,24.5,22.8,46.8,9.52
691093,Unit,BA,1,6.4,4.8,30.3,0.274
691094,Unit,BA,1,12.7,2.5,27.1,0.298
691105,Unit,BA,1,19.4,3.8,46.9,0.758
691107,Unit,BA,1,23.6,4.3,29.3,0.776
691109,Unit,BA,1,9.3,0.1,10.4,0.001
691110,Unit,BA,1,9.5,0.1,10.5,0.001
691113,Unit,BA,1,8,29.6,46.5,2.582
691114,Unit,BA,1,29.7,8.2,46.6,2.564
691115,Unit,BA,1,8.4,29.2,46.6,2.59
691116,Unit,BA,1,29.7,8.6,46.6,2.57
691117,Unit,BA,1,29.5,8.1,46.6,2.56
691118,Unit,BA,1,8.1,32,49.4,2.942
691119,Unit,BA,1,9,31.8,49.5,2.932
691120,Unit,BA,1,32.1,8,49.3,2.92
691121,Unit,BA,1,32.1,8,49.4,2.932
691133,Unit,BA,1,13.1,2.8,12.8,0.034
691180,Car,BA,10,57.7,30.8,37.8,16.68
691180,Unit,BA,1,27.7,7.3,29.7,1.556
691193,Unit,KO,1,61.1,41.1,13.8,4.31
691193,Pal,KO,28,95,120,100,134
691194,Unit,BA,1,14.3,15,27.8,1.564
691194,Pal,KO,96,120,80,165,190.5
691194,Car,BA,4,59.7,25.2,42.5,6.918
691195,Unit,BA,1,14.4,15.1,27.6,2.038
691196,Unit,BA,1,32.6,7.6,49.7,2.594
691227,Unit,BA,1,30.6,7.2,45.2,2.104
691228,Unit,BA,1,30.7,7,45.2,2.106
691231,Unit,BA,1,7.4,30.8,45.3,2.12
691233,Unit,BA,1,30.9,7.2,48.6,2.466
691244,Unit,BA,1,9.3,2.9,18.2,0.308
691244,Car,BA,20,29.4,20.4,20.3,6.39
691245,Car,BA,20,20.2,20.2,29.6,6.38
691245,Unit,BA,1,9.2,2.9,18.1,0.31
691246,Unit,BA,1,9.3,2.8,18.1,0.304
691246,Car,BA,20,20.2,20.3,29.6,6.396
691276,Unit,BA,1,7.5,1.4,17.8,0.034
691477,Unit,BA,1,20.2,10.8,27.9,1.348
691486,Unit,BA,1,8.6,1.9,19.2,0.03
691489,Unit,BA,1,9.6,2.4,20.3,0.088
691490,Unit,BA,1,11,1.6,21.2,0.056
691517,Car,BA,16,20.1,25.3,59.8,3.634
691517,Unit,BA,1,18.5,4.3,22.6,0.2
691518,Unit,BA,1,12.7,5.2,17.9,0.264
691521,Car,BA,10,20.3,11,22.1,0.738
691521,Unit,BA,1,9.1,2.2,19.1,0.058
691522,Car,BA,10,20.2,11.1,22.2,0.742
691522,Unit,BA,1,9.1,2.3,19.1,0.058
691523,Unit,BA,1,20,9,2,0.07
691524,Unit,BA,1,8.8,2,19.7,0.068
691524,Car,BA,40,20.5,23.2,38,3.564
691525,Unit,BA,1,8.9,1.9,20,0.074
691525,Car,BA,10,18.2,9.5,21.2,0.836
691526,Car,BA,10,9.7,21.2,18.2,0.828
691526,Unit,BA,1,8.9,1.9,19.9,0.072
691537,Unit,BA,1,10.2,2.3,22.9,0.078
691538,Unit,BA,1,19,1.9,30.8,0.08
691539,Unit,BA,1,20.9,1.9,33.5,0.098
691550,Unit,BA,1,21,12,23,1.92
691554,Unit,BA,1,11.5,4.7,10.2,0.312
691555,Unit,BA,1,17.4,2,21.7,0.018
691562,Unit,BA,1,16.3,8.9,19.8,0.598
691563,Unit,BA,1,10.1,30.9,59.2,4.512
691564,Unit,BA,1,17.9,9.1,17.8,0.76
691568,Car,BA,10,21.3,13.2,21.5,1.27
691568,Unit,BA,1,11.1,2.1,18.3,0.118
691569,Unit,BA,1,9.3,9.9,15.7,0.412
691574,Unit,BA,1,13.3,2.5,26.3,0.328
691575,Unit,BA,1,14.9,4.4,45,0.91
691579,Unit,BA,1,27.8,10.3,20.1,0.482
691581,Unit,BA,1,13.4,8.6,15.7,0.384
691582,Unit,BA,1,28.3,10.5,20.2,0.484
691594,Unit,BA,1,16,10.1,25.1,1.066
691598,Unit,BA,1,9.9,4.9,13.9,0.13
691600,Unit,BA,1,1.8,2.7,7.7,0.03
691600,Car,BA,50,17,11.9,22.8,1.622
691602,Car,BA,50,17.1,11.9,22.9,1.622
691602,Unit,BA,1,2.6,2,7.7,0.026
691606,Car,BA,2,27.2,29.8,51.9,8.324
691606,Unit,BA,1,25.2,26.5,25.2,3.774
691607,Unit,BA,1,27,4.9,19,1.056
691609,Unit,BA,1,13.2,2.6,13.9,0.034
691610,Unit,BA,1,9.5,2.8,13.8,0.05
691629,Unit,KO,1,67.5,47,21.4,8.396
691630,Unit,KO,1,67.7,46.8,22.2,8.52
691643,Unit,BA,1,16.7,6.1,16.4,0.22
691644,Unit,KO,1,68,47.4,21.4,8.422
691646,Unit,KO,1,67.8,46.7,21.1,8.536
691656,Unit,BA,1,10.5,1.7,13.6,0.034
691673,Unit,BA,1,30,4.7,11.1,0.292
691678,Unit,BA,1,28.9,7.9,43.8,2.136
691683,Unit,BA,1,29,8.1,43.7,2.19
691685,Unit,BA,1,17,14,1.7,0.05
691691,Car,BA,4,34.5,37.2,49,19.538
691691,Unit,BA,1,21.8,16.5,34.7,4.702
691704,Unit,BA,1,9.5,30.2,44.8,2.372
691714,Unit,BA,1,11.3,1.7,18.6,0.068
691716,Unit,BA,1,10,1.4,18,0.048
691723,Unit,BA,1,9.9,1.4,18.2,0.048
691732,Unit,BA,1,17.4,3.2,17.8,0.124
691733,Unit,BA,1,12,8.1,12.5,0.346
691733,Car,BA,6,25.9,13.4,39.5,2.496
691734,Unit,BA,1,12,8.2,12.7,0.324
691734,Car,BA,6,25.9,13.5,39.3,2.396
691735,Unit,BA,1,12,8.1,12.6,0.382
691735,Car,BA,6,25.9,13.5,39.4,2.746
691736,Unit,BA,1,12.5,8.2,12.1,0.316
691736,Car,BA,6,26.5,13.5,38.5,2.28
691738,Unit,BA,1,33.7,9.1,49,2.812
691739,Unit,BA,1,34,9.1,48.9,2.794
691740,Unit,BA,1,33.7,8.9,49.2,2.906
691745,Unit,BA,1,8,0.9,4.6,0.016
691746,Unit,BA,1,16.9,1.4,10.4,0.042
691751,Unit,BA,1,4.6,0.8,14.7,0.026
691764,Unit,BA,1,9.4,2.8,13.7,0.05
691785,Unit,BA,1,13.7,26.3,41.9,2.848
691811,Unit,BA,1,5,3.6,19.9,0.102
691812,Unit,BA,1,5.1,3.2,22,0.068
691814,Unit,BA,1,11.9,3.6,19.7,0.16
691814,Car,BA,20,23.7,28,37.1,3.702
691815,Unit,BA,1,4.7,3.4,21.5,0.048
691824,Unit,BA,1,8.6,2.2,19.1,0.02
691825,Unit,BA,1,9.5,2,19,0.024
691829,Unit,BA,1,8.5,2,19.1,0.02
691831,Unit,BA,1,26.8,4,28.6,0.186
691833,Unit,BA,1,20.6,3.4,30.9,0.266
691836,Unit,BA,1,10.1,4.5,18.8,0.294
691836,Car,BA,50,53.2,25.5,39.6,15.53
691893,Unit,BA,1,7.8,32.6,49.7,2.81
691894,Unit,BA,1,7.8,32.5,49.4,2.776
691895,Unit,BA,1,7.8,32.6,49.5,2.822
691896,Unit,BA,1,8,32.8,49.7,2.786
691898,Unit,BA,1,34.4,6.4,40.5,2.56
691899,Unit,BA,1,34.4,6.5,40.4,2.54
691901,Unit,BA,1,34.7,6.5,40.7,2.542
691902,Unit,BA,1,6.7,34.5,40.4,2.528
691907,Unit,BA,1,7.3,34.6,40.5,2.836
691908,Unit,BA,1,6.5,34.6,40.4,2.818
691910,Unit,BA,1,7,35.6,44.3,2.948
691911,Unit,BA,1,44,7,35,2.892
691912,Unit,BA,1,6.6,35.9,44.3,2.9
691913,Unit,BA,1,7,35.5,44.3,2.902
691914,Unit,BA,1,6.5,35.6,44.2,3.314
691919,Unit,BA,1,7.7,32.9,51.5,2.802
691920,Unit,BA,1,7.8,33.2,51.4,2.822
691931,Unit,BA,1,23.1,32.1,30.6,5.326
691936,Unit,BA,1,42.3,9.1,48.3,0.994
691940,Unit,KO,1,53,49,34,13.4
691945,Unit,BA,1,14.5,6.3,19,0.134
691945,Car,BA,24,28,45.9,33.1,4.49
691946,Unit,BA,1,14.5,6.3,19.2,0.136
691946,Car,BA,24,29.3,46,33.1,4.456
691954,Unit,BA,1,49,8.3,33.6,2.848
691958,Unit,BA,1,17,1.8,12.9,0.024
691959,Unit,BA,1,17.3,3,17,0.04
691960,Unit,BA,1,18.5,3.2,15.8,0.054
691961,Unit,BA,1,13.4,3.6,15.8,0.07
691964,Unit,BA,1,17.8,4,17.7,0.22
691965,Unit,BA,1,18,5.9,18.9,0.296
691966,Unit,BA,1,22.1,4.7,20,0.45
691967,Unit,BA,1,21.5,5.6,21,0.59
691969,Unit,BA,1,18.8,8.3,15.4,0.238
691973,Car,BA,10,22.5,23.5,37.4,8.6
691973,Unit,BA,1,9.6,7,19.5,0.804
691974,Unit,BA,1,9.2,5.2,16,0.15
691992,Unit,BA,1,17.6,5.6,11.9,0.228
691993,Unit,BA,1,13.6,6.4,20.3,0.19
691996,Unit,BA,1,41.5,12.5,52.3,5.668
691996,Car,BA,2,26.7,44.6,53.7,12.324
692005,Unit,BA,1,12.1,3.4,25.8,0.48
692012,Unit,BA,1,13.2,3.9,57.5,0.858
692017,Unit,BA,1,31.5,6.2,26.3,1.338
692044,Unit,BA,1,31.3,12.4,39.4,1.234
692045,Unit,BA,1,34.6,8.9,34,2.836
692046,Unit,BA,1,7.9,8.5,28.1,0.564
692050,Unit,BA,1,8.6,3.5,30.4,0.26
692051,Unit,BA,1,15.6,11.6,20.2,0.236
692065,Unit,BA,1,10.4,11.9,20.7,0.506
692072,Unit,KO,1,91.5,59.5,24,16
692087,Unit,KO,1,92,67,32,29
692107,Unit,BA,1,28.9,7.4,46.8,2.082
692142,Unit,BA,1,4.6,0.9,14.7,0.028
692170,Unit,BA,1,11.7,10.3,20.7,0.658
692171,Car,BA,20,27.5,21.8,50,14.28
692171,Unit,BA,1,12.7,3.1,15.4,0.674
692172,Unit,BA,1,18,7.2,29.7,1.368
692172,Car,BA,5,31.1,21.2,36.8,7.438
692177,Unit,BA,1,10.2,13.1,33.5,0.824
692178,Unit,BA,1,10.5,13.1,33.3,0.8
692179,Unit,BA,1,10.4,13.1,33.3,0.806
692180,Unit,BA,1,10.4,13.1,33.3,0.798
692187,Unit,BA,1,8.7,5.3,17.2,0.4
692187,Car,BA,20,27.9,22.7,36.7,8.524
692272,Car,BA,100,72.2,49.5,32.6,17.686
692272,Unit,BA,1,23.2,3.6,27.9,0.156
692277,Unit,KO,1,63.7,44.6,21.9,7.178
692277,Pal,KO,35,110,110,212,266
692278,Unit,BA,1,13.6,1.7,19.2,0.056
692279,Unit,BA,1,13.6,1.7,17.2,0.084
692281,Unit,BA,1,13.6,1.5,17.3,0.07
692283,Unit,BA,1,31.8,43.2,60.3,8.14
692287,Unit,BA,1,11.5,3,31.4,0.308
692288,Unit,BA,1,16.2,2.6,36.7,0.66
692295,Unit,BA,1,11.4,6.6,21.1,0.124
692297,Unit,BA,1,15.1,2,20.7,0.058
692300,Unit,BA,1,8.9,35.6,55.5,4.562
692301,Unit,BA,1,24.5,9.6,50.2,2.812
692301,Car,BA,5,51.8,30.8,50.1,15.252
692302,Unit,BA,1,24.5,10.3,50.2,2.79
692302,Car,BA,5,51.7,32.1,50,15.382
692325,Unit,BA,1,12.8,3.6,12.7,0.156
692332,Unit,BA,1,11.1,1.7,21.2,0.05
692333,Unit,BA,1,32.1,9.5,47.8,2.664
692337,Unit,BA,1,32.5,9.3,47.5,2.538
692357,Unit,BA,1,12,1.9,13.8,0.016
692359,Unit,BA,1,11.1,1.7,21,0.044
692360,Unit,BA,1,11.1,1.8,21.1,0.042
692363,Car,BA,10,18.6,11.5,23.5,1.68
692363,Unit,BA,1,8.2,4.6,9.9,0.154
692369,Unit,BA,1,36.9,42.4,14.7,4.152
692375,Unit,BA,1,7.5,4.5,10.5,0.084
692377,Unit,BA,1,12.7,2.4,15.3,0.04
692378,Unit,BA,1,13.5,3.7,16.1,0.082
692388,Pal,KO,100,120,80,179,285
692388,Unit,BA,1,33.6,8.5,49,2.76
692390,Unit,BA,1,33.8,8.4,49.2,2.754
692392,Unit,BA,1,12.5,3.6,16.7,0.23
692392,Car,BA,18,27.1,18.6,34,4.656
692393,Car,BA,25,50.6,23.7,29.6,11.714
692393,Unit,BA,1,11.7,2.9,17.7,0.436
692397,Unit,BA,1,33.2,8.5,49,2.746
692397,Pal,BA,110,120,80,178,312
692410,Unit,BA,1,32,7.8,43.9,2.14
692413,Unit,BA,1,29.5,8.1,46.7,2.598
692415,Unit,BA,1,29.6,8.3,46.7,2.61
692416,Unit,BA,1,8.5,31.9,49.4,2.924
692417,Unit,BA,1,29.5,8.1,50.2,2.58
692418,Unit,BA,1,32,8.4,49.4,2.922
692424,Unit,BA,1,15.1,4.4,52.8,0.766
692424,Car,BA,10,54.3,18,45.9,8.532
692424,Pal,BA,220,120,133,80,200
692426,Unit,BA,1,29.2,6.6,46.5,2.784
692430,Unit,BA,1,41.6,25.5,8.4,2.248
692433,Unit,BA,1,33.4,9.3,47.6,3.058
